"Category_Minor","ln","lt"
"Agricultural Machinery & Equipment",23.6844136,38.0271611395973
"Agricultural Machinery & Equipment",23.681534102046,37.9841527
"Car Importers & Dealers",23.6824711087308,38.0025682502127
"Car Importers & Dealers",23.8193703471908,38.040526933875
"Car Importers & Dealers",23.7780705,38.0575310205183
"Car Importers & Dealers",23.7483298048934,37.8915490880694
"Car Importers & Dealers",23.8352105866059,38.0127446
"Car Importers & Dealers",23.6880786,38.0069949262411
"Car Importers & Dealers",23.7491284771241,37.988937
"Car Importers & Dealers",23.7173249256187,37.9604956457155
"Car Importers & Dealers",23.7447088,37.9138967068966
"Car Importers & Dealers",23.738912,37.919256
"Car Importers & Dealers",23.7440943026928,37.9163077117483
"Car Importers & Dealers",23.7590083546462,38.0091806666667
"Car Importers & Dealers",23.7965056984689,38.0913299724503
"Car Importers & Dealers",23.6887081653543,37.989446
"Car Importers & Dealers",23.7073311293178,37.9802539999999
"Motorcycle & Scooter Importers & Dealers",23.7416761147542,37.9381609844156
"Car Importers & Dealers",23.7416761147543,37.9381609844156
"Car Importers & Dealers",23.6997563377294,37.9432279109468
"Car Importers & Dealers",23.7064687035457,38.0020280350392
"Motorcycle & Scooter Importers & Dealers",23.8448564266055,38.0117
"Car Importers & Dealers",23.685803,37.94456
"Car Importers & Dealers",23.785974,38.088138
"Car Importers & Dealers",23.853256767657,38.1394299911216
"Car Importers & Dealers",23.7772246381555,37.9944437
"Car Importers & Dealers",23.7005473947918,37.9429865828873
"Motorcycle & Scooter Importers & Dealers",23.745788,38.008039
"Car Importers & Dealers",23.790996,38.083979
"Car Importers & Dealers",23.9697038306884,38.1040401941136
"Car Importers & Dealers",23.8000448703084,38.0377255379488
"Car Importers & Dealers",23.7403339999999,37.9408899793713
"Car Importers & Dealers",23.6398071688221,37.9362498
"Car Importers & Dealers",23.6279192227046,37.9772226179757
"Car Importers & Dealers",23.7442469264134,37.9132250826486
"Car Importers & Dealers",23.7749583333333,38.0389624298246
"Car Importers & Dealers",23.748421,37.890931
"Car Importers & Dealers",23.753967,37.883169
"Car Importers & Dealers",23.6886276297521,37.9598499273166
"Car Importers & Dealers",23.752926,38.054866
"Car Importers & Dealers",23.6901186449691,37.9884422053339
"Car Importers & Dealers",23.771354,38.034706
"Car Importers & Dealers",23.8670204274013,38.0061587679429
"Car Importers & Dealers",23.7999507066858,38.0381422424518
"Car Importers & Dealers",23.7616330620438,37.9589875
"Car Importers & Dealers",23.7009218,37.9417692260274
"Car Importers & Dealers",23.81133,38.033114
"Car Importers & Dealers",23.6764414576721,37.9763197430222
"Car Importers & Dealers",23.7212485,38.009715754509
"Car Importers & Dealers",23.7639299051183,37.9848485560931
"Car Importers & Dealers",23.854598308419,38.004259619621
"Motorcycle & Scooter Importers & Dealers",23.7617797851562,37.9830093383789
"Motorcycle & Scooter Importers & Dealers",23.7470884495954,38.0099123484991
"Car Importers & Dealers",23.655728,37.960699
"Motorcycle & Scooter Importers & Dealers",23.6594577756602,37.9793619795892
"Motorcycle & Scooter Importers & Dealers",23.54706625,38.0452266034482
"Car Importers & Dealers",23.754259109497,38.0564994812011
"Motorcycle & Scooter Importers & Dealers",23.7506919,37.8860871569767
"Car Importers & Dealers",23.8435132908914,38.139553111951
"Motorcycle & Scooter Importers & Dealers",23.7596381854943,37.9815980055329
"Motorcycle & Scooter Importers & Dealers",23.7506805155592,38.0003434464913
"Car Importers & Dealers",23.7158973064013,38.0405998117454
"Motorcycle & Scooter Importers & Dealers",23.9806541,38.0792344915254
"Car Importers & Dealers",23.7049914130644,37.988973012132
"Car Importers & Dealers",23.737768,37.908791
"Motorcycle & Scooter Importers & Dealers",23.721887,38.0237818732899
"Motorcycle & Scooter Importers & Dealers",23.7395592865136,37.9347390726771
"Motorcycle & Scooter Importers & Dealers",23.6548417358595,38.012368406207
"Motorcycle & Scooter Importers & Dealers",23.7342455,37.9610140092592
"Car Importers & Dealers",23.6889039937606,38.0091046991178
"Motorcycle & Scooter Importers & Dealers",23.7451811320755,37.9545562
"Car Importers & Dealers",23.81105725,38.0531014492882
"Motorcycle & Scooter Importers & Dealers",23.6563893287758,37.9610276311275
"Motorcycle & Scooter Importers & Dealers",23.6745800998766,37.9868118408283
"Motorcycle & Scooter Importers & Dealers",23.7314641543982,37.9666877876563
"Motorcycle & Scooter Importers & Dealers",23.7270605,37.9928419401709
"Motorcycle & Scooter Importers & Dealers",23.649628508338,37.9464009616313
"Motorcycle & Scooter Importers & Dealers",23.7009153333333,37.941141219621
"Motorcycle & Scooter Importers & Dealers",23.745459264035,38.0148361
"Motorcycle & Scooter Importers & Dealers",23.6881393914781,38.0093746101682
"Car Importers & Dealers",23.6815445867632,37.9437732666256
"Motorcycle & Scooter Importers & Dealers",23.7242739356143,37.9624804
"Motorcycle & Scooter Importers & Dealers",23.7556999266409,37.9778981963848
"Motorcycle & Scooter Importers & Dealers",23.7406950999999,38.0238623540983
"Car Importers & Dealers",23.737768,37.908791
"Car Importers & Dealers",23.6925697553396,37.9878407538635
"Used Car Dealers",23.759534,37.869609
"Car Importers & Dealers",23.7129832865275,38.0284939999999
"Car Importers & Dealers",23.7268160116918,38.0224199543454
"Car Importers & Dealers",23.6711871282801,37.9741048611396
"Car Importers & Dealers",23.8479237456132,38.0026241369728
"Car Importers & Dealers",23.690842,37.998525
"Car Importers & Dealers",23.5313679153442,38.0546796556082
"Car Importers & Dealers",23.7138351,38.0619779863085
"Car Importers & Dealers",23.7101895880829,37.9520660999999
"Car Importers & Dealers",23.79141,38.0286630751979
"Car Importers & Dealers",23.7312698884134,38.0251370089485
"Car Importers & Dealers",23.519982,38.056782
"Car Importers & Dealers",23.8469964006881,38.00465253671
"Car Importers & Dealers",23.6588294197829,38.0124208629077
"Car Importers & Dealers",23.642974,37.97948
"Car Importers & Dealers",23.6932090088523,37.9956574603853
"Car Importers & Dealers",23.7450528510507,38.04832
"Car Importers & Dealers",23.8529619137579,38.0289559180772
"Car Importers & Dealers",23.6061110584097,37.9623961061307
"Car Importers & Dealers",23.7395205175439,37.9614216
"Car Importers & Dealers",23.7440175792327,37.9151361910773
"Car Importers & Dealers",23.8050419,38.0437418295264
"Car Importers & Dealers",23.7580375550098,38.0096845
"Car Importers & Dealers",23.6661238263719,37.9571383958002
"Car Importers & Dealers",23.7162430763889,37.9855385
"Car Importers & Dealers",23.7555299682618,38.0154190417092
"Car Importers & Dealers",23.75863625,38.0227815964022
"Car Importers & Dealers",23.656169433992,37.9611166
"Car Importers & Dealers",23.7592262448525,37.980968
"Car Importers & Dealers",23.694735347809,37.9956347141712
"Car Importers & Dealers",23.6248258636363,37.9744811
"Car Importers & Dealers",23.6526843120424,38.0113667312156
"Car Importers & Dealers",23.7035883807988,37.9462062
"Car Importers & Dealers",23.7574093795304,37.8759419658841
"Car Importers & Dealers",23.7923123954058,38.0305093394477
"Car Importers & Dealers",23.697134,37.998302
"Car Importers & Dealers",23.7134338774993,38.0552508557674
"Car Importers & Dealers",23.6872862,37.9518300228336
"Car Importers & Dealers",23.5275627797834,38.049333625
"Car Importers & Dealers",23.719014,37.907038
"Car Importers & Dealers",23.79141,38.0286630751979
"Car Garages|Auto Parts|Car Importers & Dealers|Auto Refinishing|Auto Gas Tank Installation & Service (LPG)",23.7601,38.0089
"Car Garages|Auto Parts|Car Importers & Dealers|Auto Refinishing|Auto Gas Tank Installation & Service (LPG)",23.776,38.0408
"Car Importers & Dealers",23.6607726072534,38.0127123
"Car Importers & Dealers",23.7191967566769,38.2644834884568
"Car Importers & Dealers",23.531325,38.054705
"Car Importers & Dealers",23.7895039393144,38.0778023182087
"Car Importers & Dealers",23.7753030027624,38.0413843
"Car Importers & Dealers",23.7428638,37.9151486503049
"Motorcycle & Scooter Importers & Dealers",23.692003802024,37.9937613333333
"Car Importers & Dealers",23.7643118,37.8592260706214
"Car Importers & Dealers",23.6519292698636,38.0111419340321
"Car Importers & Dealers",23.6809845465392,37.9572692350429
"Car Importers & Dealers",23.865031,38.007707
"Motorcycle & Scooter Importers & Dealers",23.639408,37.936226
"Car Importers & Dealers",23.764007,37.8597402600472
"Car Importers & Dealers",23.8178661143566,38.0129858968338
"Car Importers & Dealers",23.6364307403564,37.9522552490234
"Motorcycle & Scooter Importers & Dealers",23.6609609325409,37.9940176346953
"Car Importers & Dealers",23.726073,38.022239
"Car Importers & Dealers",23.745185715765,38.0492633
"Motorcycle & Scooter Importers & Dealers",23.432667,37.74354
"Car Importers & Dealers",23.7509821,37.9982164090909
"Car Importers & Dealers",23.6230575546324,37.972560470773
"Car Importers & Dealers",23.7451785982644,38.0151855
"Car Importers & Dealers",23.6497197613961,37.9465566745169
"Motorcycle & Scooter Importers & Dealers",23.7838322863406,38.0701443
"Motorcycle & Scooter Importers & Dealers",23.1575,37.263498
"Car Importers & Dealers",23.6519292698636,38.0111419340321
"Car Importers & Dealers",23.7045386709977,37.9476797
"Car Importers & Dealers",23.740915982534,37.9400735647061
"Car Importers & Dealers",23.7898617346734,38.0147294
"Car Importers & Dealers",23.7046059351005,38.0700285
"Car Importers & Dealers",23.7553014,38.0581493515837
"Car Importers & Dealers",23.6999463450011,37.9997469488372
"Car Importers & Dealers",23.4842114864119,37.9672931
"Car Importers & Dealers",23.715793,37.978444
"Car Importers & Dealers",23.7497176151853,38.050834147967
"Car Importers & Dealers",23.6662174876766,37.9764285897885
"Car Importers & Dealers",23.801892357586,38.0404434234011
"Car Importers & Dealers",23.7346634999999,38.0388266280227
"Car Importers & Dealers",23.6678331534329,38.0109178677514
"Car Importers & Dealers",23.6944673497496,38.0023678570564
"Car Importers & Dealers",23.6729662196581,38.0141535297882
"Car Importers & Dealers",23.7105524607385,37.9517083
"Car Importers & Dealers",23.737998,38.0476149915825
"Car Importers & Dealers",23.685403068189,37.9593219391107
"Car Importers & Dealers",23.846984725366,38.0053576823708
"Car Importers & Dealers",23.8142909548668,38.012088
"Car Importers & Dealers",23.6577522180434,37.9798405705428
"Car Importers & Dealers",23.694401,37.987475
"Car Importers & Dealers",23.6964652959004,38.0191123208555
"Car Importers & Dealers",23.723624,37.905791
"Car Importers & Dealers",23.528528,38.055127
"Car Importers & Dealers",23.6395649846715,37.9788879
"Used Car Dealers",23.740482,37.943991
"Car Importers & Dealers",23.6541051211384,37.9812116942888
"Car Importers & Dealers",23.6284281828874,37.9773842320854
"Car Importers & Dealers",23.6908167731245,37.9263618596765
"Used Car Dealers",23.8277205945313,38.0523985127232
"Used Car Dealers",23.6534884327922,38.0119514
"Car Importers & Dealers",23.651509900154,37.9571293523155
"Car Importers & Dealers",23.7513787452595,38.0001595131707
"Used Car Dealers",23.7085195440293,37.9507773286985
"Car Importers & Dealers",23.7892393806203,38.0207930155777
"Motorcycle & Scooter Importers & Dealers",23.7152309417724,37.9850692749023
"Car Importers & Dealers",23.6449658243016,37.9796978373415
"Car Importers & Dealers",23.6513298721587,37.9572438014951
"Motorcycle & Scooter Importers & Dealers",23.6521179592457,37.9810228333333
"Motorcycle & Scooter Importers & Dealers",23.6647413223903,37.9751454
"Car Importers & Dealers",23.739657,37.943791
"Car Importers & Dealers",23.697759725,37.9987897
"Car Importers & Dealers",23.8534943980306,38.1393695718589
"Car Importers & Dealers",23.7922095,38.0032095
"Car Importers & Dealers",23.7715456702013,37.9807307553506
"Car Importers & Dealers",23.7516144153441,37.8841782415984
"Car Importers & Dealers",23.6874428134891,37.9591940472748
"Car Importers & Dealers",23.771746,38.0582387764633
"Car Importers & Dealers",23.7235730007331,37.9619407361037
"Car Importers & Dealers",23.668305392661,38.0109429633878
"Car Importers & Dealers",23.7401485,37.9419714832359
"Car Importers & Dealers",23.7895264623791,38.0902164693023
"Car Importers & Dealers",23.8043273622291,38.008306
"Car Importers & Dealers",23.7893679228187,38.0145245
"Car Importers & Dealers",23.6934878088523,37.9959122603853
"Car Importers & Dealers",23.792878,38.030424
"Rooms to Let",23.4550369788206,37.5025897861124
"Rooms to Let",24.002698,38.146073
"Rooms to Let",23.453632,37.691968
"Hotels",23.7384682325203,37.9800156
"Online Services",23.7200659087378,37.9433558
"Rooms to Let",23.9131782300641,38.0104785716604
"Rooms to Let",24.009596,37.920913
"Rooms to Let",23.075809,36.262489
"Rooms to Let",23.457054,37.50008
"Rooms to Let",24.0537769497375,37.7133342525858
"Rooms to Let",23.969186,37.828403
"Museums",23.733052,37.970886
"Rooms to Let",24.053498,37.713504
"Rooms to Let",23.901797,37.816005
"Real Estate Agents",23.753127,37.8814196031746
"Cash Registers",23.7298845009494,37.9821831489319
"Rooms to Let",23.4745300292515,37.5251614616619
"Real Estate Agents",23.8195237186061,38.0126364050246
"Rooms to Let",23.1667267990124,37.256855431529
"Hotel & Tourism Enterprises",23.6815445867632,37.9437732666256
"Construction Companies",23.7828205186902,37.811406625
"Rooms to Let",23.9349472105949,38.0271270113472
"Rooms to Let",23.465565,37.346824
"Rooms to Let",24.009596,37.920913
"Rooms to Let",23.465565,37.346824
"Car Importers & Dealers",23.7657219047619,37.956871
"Car Importers & Dealers",23.7392413633437,38.0470904
"Car Importers & Dealers",23.7392413633437,38.0470904
"TV Antennas|Satellite Systems|Electronics Stores & Service",23.6913,37.9267
"TV Antennas|Hotel Equipment|Satellite Systems|Electronics Stores & Service",23.8147,38.054
"Electricians & Electrical Services|Electrical Appliance Repair & Service|TV Antennas|Plumbers & Plumbing Services|Computer Retail & Service",23.7624,38.0519
"TV Antennas|Electronics Stores & Service|Security Services & Systems",23.7029,38.0233
"Electronics Stores & Service|TV Antennas|Satellite Systems|Door Phones & Intercom Systems|Security Services & Systems",23.7549,37.9007
"Motorcycle & Scooter Importers & Dealers",23.7395205175438,37.9614215999999
"Motorcycle & Scooter Importers & Dealers",23.7045048,37.9259339277777
"Motorcycle & Scooter Importers & Dealers",23.8312513193801,38.0135685361239
"Motorcycle & Scooter Importers & Dealers",23.7259293290051,37.962752
"Motorcycle & Scooter Importers & Dealers",23.8369566063632,38.0121554057787
"Motorcycle & Scooter Importers & Dealers",23.7320665147766,37.9666581
"Motorcycle & Scooter Importers & Dealers",23.7440822773567,37.926725212659
"Motorcycle & Scooter Importers & Dealers",23.717566,37.9798275654205
"Museums",23.7237502554664,37.9759935458463
"Museums",24.0301,37.659438
"Museums",23.703109,37.994465
"Museums",23.7254045271678,37.9746834787431
